video_id,comment,label
1QUy3_Uofoo,"Yo bro, I worked at Amazon for almost 3 years and I hated like pretty much every day of it. Ended up getting let go 'cause I felt like they didn't wanna keep me around no more. So I did somethin' dumb - scanned another van's VIN during the inspection thing and kept deliverin' all day till they called me in on my last 30 stops and sent me home. TBH, I didn't care no more 'cause that job was like suckin' the soul outta me.",Negative
1QUy3_Uofoo,"You not weak bruh everything you said is real I did almost 3 years but it's not worth it at all you constantly have issues, everyday u want houses as your route that's easier & cool,but apartments is the worst the job is mentally draining don't get me wrong can be done but the pay for all you do is not worth it, the GPS the weather the device issues is not worth the mental issues so no brother you not weak I wish I left sooner than I did.the good thing I can say the job is a daily work out that's all. everything else sucks tho wish well on your cdl career",Neutral
1QUy3_Uofoo,lol I forced myself getting fired by scanning another vin number to a van and delivering until the last 30 stops and then they called for another van to drive back and go home lol,Negative
1QUy3_Uofoo,"You're not weak.  The corporate structure of Amazon is weak.  The disclosures in your video indicate that you're reaching out to the management staff to perform the job in a productive, efficient manner.  The management staff failed you and the Amazon associated DSP failed you.  The turnover rate proves that people like you want to work, but not in a system designed without proper job support.  Please do not listen to trolls who accuse you of nonsense like weakness and requiring ""hand holding"".  Those who accuse you of weakness will have their time. Gratefully, you left and preserved your mental and physical health.  You appear to have a wonderful partner with you in the video who is very supportive.  Congratulations and I hope you've found a better opportunity; they are out there.",Positive
1QUy3_Uofoo,Sounds like the post office but add a shitload of junk letters to deliver as well,Positive
1QUy3_Uofoo,Work is a four lettered word. Maybe you should have stayed in school longer and got an advanced degree!,Positive
1QUy3_Uofoo,I can understand why you quit. You’re not a robot and you deserve better. I can tell you are outstanding young man and much better awaits you.,Positive
1QUy3_Uofoo,Working as a delivery driver is great at my DSP. I’ve gotten enough seniority to get Guaranteed 10 hour shifts,Positive
1QUy3_Uofoo,"""you're weak"" is a cope. They know the job is a ripoff, but they stay and suffer, so they tell themselves that they are tough or strong.

They're dumb is what they are. You can do way better for yourself with an actual career, or a job where you can advance and get somewhere some day.",Negative
1QUy3_Uofoo,"Hey, so glad I ran into your video. I went thru the training, did a ride along with a coach. First day, everything seemed to go wrong. It started with me getting in my Van, opened the flex app, the screen said just wait here. We'll send a notification for you to drive around. Well, I did that, then it just didn't seem right so I drove around to the launch pad. My trainer was screaming, where have you been? You're late! I told him about the screen, he says, no, don't go by that....and that seemed to be the theme for the day. Phone wasn't working right, of course they didn't want to hear it. No excused. So I was like, ok, I see how this is going. I had to be rescued but hey, first day. I found they were not tolerant for any mistakes. We parted ways. I'm glad I did. They talk a good game but I don't think they give a damn about their people.",Positive
1QUy3_Uofoo,I quit after about a month. My DSP did not care about my well being. I almost got frickin heatstroke and they were just on my butt and told me to hurry up. Like bruh you are sitting in the A/C don’t talk. They say they care about safety but they don’t,Positive
1QUy3_Uofoo,I want to quit Amazon so bad but I have a sub and my minivan is down I want to get a cargo van but have to save 😢,Negative
1QUy3_Uofoo,I disagree with the word QUIT.  The correct word ESCAPED.,Negative
1QUy3_Uofoo,"Besides too, these dsps are independent contractors, a.k.a. franchise owners. I cannot work with franchise owners.They treat their employees like s***",Positive
1QUy3_Uofoo,"Job. Is. A. Job. Lil bro. Arrive. Work. Come back. Leave. Repeat. 
No job is perfect. Just make money.",Positive
1QUy3_Uofoo,"Yup I used to work as a cable tv installer.

The only time I was bit was ohh he’s friendly German shepherd bit my ass.",Negative
1QUy3_Uofoo,"I've been bit twice from dogs 10 days apart... And chased more times than I can count! 
It's a simple job... But, it's not for everyone! Just because you can't hack it doesn't mean it's not a good job! In my area it's one of the highest paying jobs!",Negative
1QUy3_Uofoo,Been a month since I quit! Nothing has changed!! Everything you said is on point,Neutral
1QUy3_Uofoo,Im being harrassed to work harder,Neutral
1QUy3_Uofoo,"i feel like depending on your DSP it greatly affects if  you enjoy your job. i got lucky with my dsp, they're dont forget anything in the bags and dispatch is always helpful when they can help",Positive
1QUy3_Uofoo,"My ankle is swollen to the size of a softball and Amazon expects me to work a full shift, as far as there ""You're safety is at the utmost priority of our mission 🤣🤣🤣🤣🤣🤣🤣🤣🤣 BULL SHIT!!!!? everything this guy is saying is 100% correct! Been doing this 3 years. Amazon does not care about their drivers period.....",Positive
1QUy3_Uofoo,I just started at a dsp and my van broke down and I got behind mind you I waited 2 hours for them to bring me a new van and I got behind on my 180 stops and they blamed me and said we won’t talk to you again next time your out of here while she was watching tv in the office while on her phone talking,Negative
1QUy3_Uofoo,"Yeah, FedEx sucks… all jobs suck, but it isn’t as bad as THAT.",Negative
1QUy3_Uofoo,"everything you said is valid af, im currently working at dsp now and it definitely has its days but at least some other people are getting OT and some decent dsp company cause around my way you aint getting no OT at all and barely any benefits",Positive
1QUy3_Uofoo,"Amazon is pure evil, no matter what positions you work. The whole company is unhealthy and mentally its not worth the pay. I chosen not to continue with that company",Negative
1QUy3_Uofoo,"I’m working this now. 2 months in. You are spot on, nothing has changed😂",Positive
1QUy3_Uofoo,Dude my DSP put me on stand by for 4 weeks. I only got 1 or 2 days of work. They screwed me and their reason was because I called in ONE time! I’m never going back f**k them 💪,Negative
1QUy3_Uofoo,"The guy just told you exactly how it is. I'm with Amazon in Scotland. If you can somehow let that stuff not bother you half of the time you will earn good money but you will be stressed out. 
I got 4 years experience with delivery companies as a driver and I dont let managers bother me anymore. This guy gave a good and fair representation of your day to day life as a driver 👍",Positive
